STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USC00451496,CLEARWATER WA US,19020416,133,78,100
GHCND:USC00451496,CLEARWATER WA US,19020417,172,39,117
GHCND:USC00451496,CLEARWATER WA US,19020418,122,89,94
GHCND:USC00451496,CLEARWATER WA US,19020419,111,56,94
GHCND:USC00451496,CLEARWATER WA US,19020420,117,56,89
GHCND:USC00451496,CLEARWATER WA US,19020421,133,28,106
GHCND:USC00451496,CLEARWATER WA US,19020422,133,33,100
GHCND:USC00451496,CLEARWATER WA US,19020423,128,39,100
GHCND:USC00451496,CLEARWATER WA US,19020424,139,28,111
GHCND:USC00451496,CLEARWATER WA US,19020425,122,50,100
GHCND:USC00451496,CLEARWATER WA US,19020426,117,22,106
GHCND:USC00451496,CLEARWATER WA US,19020427,128,61,100
GHCND:USC00451496,CLEARWATER WA US,19020428,111,44,83
GHCND:USC00451496,CLEARWATER WA US,19020429,100,50,78
GHCND:USC00451496,CLEARWATER WA US,19020430,100,44,89
GHCND:USC00451496,CLEARWATER WA US,19020501,106,61,94
GHCND:USC00451496,CLEARWATER WA US,19020502,100,67,89
GHCND:USC00451496,CLEARWATER WA US,19020503,111,78,94
GHCND:USC00451496,CLEARWATER WA US,19020504,156,72,133
GHCND:USC00451496,CLEARWATER WA US,19020505,222,44,172
GHCND:USC00451496,CLEARWATER WA US,19020506,211,100,161
GHCND:USC00451496,CLEARWATER WA US,19020507,172,122,122
GHCND:USC00451496,CLEARWATER WA US,19020508,150,61,128
GHCND:USC00451496,CLEARWATER WA US,19020509,194,94,156
GHCND:USC00451496,CLEARWATER WA US,19020510,150,100,122
GHCND:USC00451496,CLEARWATER WA US,19020511,139,94,106
GHCND:USC00451496,CLEARWATER WA US,19020512,161,78,133
GHCND:USC00451496,CLEARWATER WA US,19020513,156,83,133
GHCND:USC00451496,CLEARWATER WA US,19020514,156,61,139
GHCND:USC00451496,CLEARWATER WA US,19020515,133,94,111
GHCND:USC00451496,CLEARWATER WA US,19020516,117,89,94
GHCND:USC00451496,CLEARWATER WA US,19020517,128,83,94
GHCND:USC00451496,CLEARWATER WA US,19020518,133,72,117
GHCND:USC00451496,CLEARWATER WA US,19020519,156,72,89
GHCND:USC00451496,CLEARWATER WA US,19020520,144,67,128
GHCND:USC00451496,CLEARWATER WA US,19020521,161,89,133
GHCND:USC00451496,CLEARWATER WA US,19020522,144,94,128
GHCND:USC00451496,CLEARWATER WA US,19020523,156,61,111
GHCND:USC00451496,CLEARWATER WA US,19020524,172,72,133
GHCND:USC00451496,CLEARWATER WA US,19020525,222,61,161
GHCND:USC00451496,CLEARWATER WA US,19020526,250,89,222
GHCND:USC00451496,CLEARWATER WA US,19020527,228,111,128
GHCND:USC00451496,CLEARWATER WA US,19020528,128,94,117
GHCND:USC00451496,CLEARWATER WA US,19020529,133,78,117
GHCND:USC00451496,CLEARWATER WA US,19020530,150,50,122
GHCND:USC00451496,CLEARWATER WA US,19020531,167,56,133
GHCND:USC00451496,CLEARWATER WA US,19020601,133,61,106
GHCND:USC00451496,CLEARWATER WA US,19020602,128,78,111
GHCND:USC00451496,CLEARWATER WA US,19020603,133,72,117
GHCND:USC00451496,CLEARWATER WA US,19020604,144,61,122
GHCND:USC00451496,CLEARWATER WA US,19020605,167,56,139
GHCND:USC00451496,CLEARWATER WA US,19020606,194,56,178
GHCND:USC00451496,CLEARWATER WA US,19020607,239,67,200
GHCND:USC00451496,CLEARWATER WA US,19020608,206,67,161
GHCND:USC00451496,CLEARWATER WA US,19020609,178,72,150
GHCND:USC00451496,CLEARWATER WA US,19020610,172,72,144
GHCND:USC00451496,CLEARWATER WA US,19020611,178,67,128
GHCND:USC00451496,CLEARWATER WA US,19020612,178,61,150
GHCND:USC00451496,CLEARWATER WA US,19020613,172,56,144
GHCND:USC00451496,CLEARWATER WA US,19020614,161,106,133
GHCND:USC00451496,CLEARWATER WA US,19020615,161,94,139
GHCND:USC00451496,CLEARWATER WA US,19020616,161,83,133
GHCND:USC00451496,CLEARWATER WA US,19020617,189,61,144
GHCND:USC00451496,CLEARWATER WA US,19020618,189,61,156
GHCND:USC00451496,CLEARWATER WA US,19020619,156,56,156
GHCND:USC00451496,CLEARWATER WA US,19020620,317,100,233
GHCND:USC00451496,CLEARWATER WA US,19020621,217,122,183
GHCND:USC00451496,CLEARWATER WA US,19020622,233,128,183
GHCND:USC00451496,CLEARWATER WA US,19020623,206,122,156
GHCND:USC00451496,CLEARWATER WA US,19020624,167,133,150
GHCND:USC00451496,CLEARWATER WA US,19020625,189,122,150
GHCND:USC00451496,CLEARWATER WA US,19020626,172,117,156
GHCND:USC00451496,CLEARWATER WA US,19020627,189,117,161
GHCND:USC00451496,CLEARWATER WA US,19020628,189,100,156
GHCND:USC00451496,CLEARWATER WA US,19020629,178,117,128
GHCND:USC00451496,CLEARWATER WA US,19020630,178,106,133
GHCND:USC00451496,CLEARWATER WA US,19020701,172,100,128
GHCND:USC00451496,CLEARWATER WA US,19020702,211,106,156
GHCND:USC00451496,CLEARWATER WA US,19020703,156,128,139
GHCND:USC00451496,CLEARWATER WA US,19020704,150,111,117
GHCND:USC00451496,CLEARWATER WA US,19020705,161,100,139
GHCND:USC00451496,CLEARWATER WA US,19020706,228,94,144
GHCND:USC00451496,CLEARWATER WA US,19020707,183,50,150
GHCND:USC00451496,CLEARWATER WA US,19020708,194,61,156
GHCND:USC00451496,CLEARWATER WA US,19020709,194,67,133
GHCND:USC00451496,CLEARWATER WA US,19020710,200,61,156
GHCND:USC00451496,CLEARWATER WA US,19020711,200,83,128
GHCND:USC00451496,CLEARWATER WA US,19020712,189,61,150
GHCND:USC00451496,CLEARWATER WA US,19020713,211,56,200
GHCND:USC00451496,CLEARWATER WA US,19020714,211,94,156
GHCND:USC00451496,CLEARWATER WA US,19020715,183,128,167
GHCND:USC00451496,CLEARWATER WA US,19020716,200,72,167
GHCND:USC00451496,CLEARWATER WA US,19020717,228,72,194
GHCND:USC00451496,CLEARWATER WA US,19020718,289,83,228
GHCND:USC00451496,CLEARWATER WA US,19020719,311,117,156
GHCND:USC00451496,CLEARWATER WA US,19020720,211,144,178
GHCND:USC00451496,CLEARWATER WA US,19020721,200,-9999,172
GHCND:USC00451496,CLEARWATER WA US,19020722,206,83,167
GHCND:USC00451496,CLEARWATER WA US,19020723,206,128,178
GHCND:USC00451496,CLEARWATER WA US,19020724,233,83,150
GHCND:USC00451496,CLEARWATER WA US,19020725,267,83,156
GHCND:USC00451496,CLEARWATER WA US,19020726,194,100,156
GHCND:USC00451496,CLEARWATER WA US,19020727,200,100,150
GHCND:USC00451496,CLEARWATER WA US,19020728,206,139,156
GHCND:USC00451496,CLEARWATER WA US,19020729,211,106,178
GHCND:USC00451496,CLEARWATER WA US,19020730,200,128,156
GHCND:USC00451496,CLEARWATER WA US,19020731,200,139,161
GHCND:USC00451496,CLEARWATER WA US,19020801,217,122,172
GHCND:USC00451496,CLEARWATER WA US,19020802,206,94,183
GHCND:USC00451496,CLEARWATER WA US,19020803,211,83,167
GHCND:USC00451496,CLEARWATER WA US,19020804,222,72,150
GHCND:USC00451496,CLEARWATER WA US,19020805,272,94,239
GHCND:USC00451496,CLEARWATER WA US,19020806,300,111,194
GHCND:USC00451496,CLEARWATER WA US,19020807,294,117,172
GHCND:USC00451496,CLEARWATER WA US,19020808,233,111,206
GHCND:USC00451496,CLEARWATER WA US,19020809,278,94,222
GHCND:USC00451496,CLEARWATER WA US,19020810,283,111,217
GHCND:USC00451496,CLEARWATER WA US,19020811,217,117,161
GHCND:USC00451496,CLEARWATER WA US,19020812,206,122,167
GHCND:USC00451496,CLEARWATER WA US,19020813,194,94,161
GHCND:USC00451496,CLEARWATER WA US,19020814,194,89,161
GHCND:USC00451496,CLEARWATER WA US,19020815,172,139,150
GHCND:USC00451496,CLEARWATER WA US,19020816,178,100,156
GHCND:USC00451496,CLEARWATER WA US,19020817,206,100,172
GHCND:USC00451496,CLEARWATER WA US,19020818,206,89,167
GHCND:USC00451496,CLEARWATER WA US,19020819,239,72,206
GHCND:USC00451496,CLEARWATER WA US,19020820,206,94,144
GHCND:USC00451496,CLEARWATER WA US,19020821,200,94,172
GHCND:USC00451496,CLEARWATER WA US,19020822,200,133,183
GHCND:USC00451496,CLEARWATER WA US,19020823,239,72,161
GHCND:USC00451496,CLEARWATER WA US,19020824,194,111,161
GHCND:USC00451496,CLEARWATER WA US,19020825,206,56,156
GHCND:USC00451496,CLEARWATER WA US,19020826,211,67,172
GHCND:USC00451496,CLEARWATER WA US,19020827,161,122,144
GHCND:USC00451496,CLEARWATER WA US,19020828,194,67,150
GHCND:USC00451496,CLEARWATER WA US,19020829,194,56,150
GHCND:USC00451496,CLEARWATER WA US,19020830,178,78,156
GHCND:USC00451496,CLEARWATER WA US,19020831,222,133,183
GHCND:USC00451496,CLEARWATER WA US,19020901,217,83,139
GHCND:USC00451496,CLEARWATER WA US,19020902,239,67,217
GHCND:USC00451496,CLEARWATER WA US,19020903,217,72,133
GHCND:USC00451496,CLEARWATER WA US,19020904,189,67,139
GHCND:USC00451496,CLEARWATER WA US,19020905,244,61,156
GHCND:USC00451496,CLEARWATER WA US,19020906,250,83,167
GHCND:USC00451496,CLEARWATER WA US,19020907,183,111,156
GHCND:USC00451496,CLEARWATER WA US,19020908,239,50,200
GHCND:USC00451496,CLEARWATER WA US,19020909,244,67,150
GHCND:USC00451496,CLEARWATER WA US,19020910,239,67,178
GHCND:USC00451496,CLEARWATER WA US,19020911,278,61,189
GHCND:USC00451496,CLEARWATER WA US,19020912,183,83,128
GHCND:USC00451496,CLEARWATER WA US,19020913,156,100,133
GHCND:USC00451496,CLEARWATER WA US,19020914,144,122,139
GHCND:USC00451496,CLEARWATER WA US,19020915,167,78,128
GHCND:USC00451496,CLEARWATER WA US,19020916,172,33,139
GHCND:USC00451496,CLEARWATER WA US,19020917,172,28,128
GHCND:USC00451496,CLEARWATER WA US,19020918,128,44,117
GHCND:USC00451496,CLEARWATER WA US,19020919,194,67,128
GHCND:USC00451496,CLEARWATER WA US,19020920,194,33,122
GHCND:USC00451496,CLEARWATER WA US,19020921,200,33,139
GHCND:USC00451496,CLEARWATER WA US,19020922,200,39,144
GHCND:USC00451496,CLEARWATER WA US,19020923,161,117,128
GHCND:USC00451496,CLEARWATER WA US,19020924,156,94,94
GHCND:USC00451496,CLEARWATER WA US,19020925,167,89,117
GHCND:USC00451496,CLEARWATER WA US,19020926,150,100,133
GHCND:USC00451496,CLEARWATER WA US,19020927,150,72,100
GHCND:USC00451496,CLEARWATER WA US,19020928,156,56,106
GHCND:USC00451496,CLEARWATER WA US,19020929,106,22,106
GHCND:USC00451496,CLEARWATER WA US,19020930,156,89,122
GHCND:USC00451496,CLEARWATER WA US,19021001,189,67,133
GHCND:USC00451496,CLEARWATER WA US,19021002,228,39,172
GHCND:USC00451496,CLEARWATER WA US,19021003,239,44,178
GHCND:USC00451496,CLEARWATER WA US,19021004,178,11,72
GHCND:USC00451496,CLEARWATER WA US,19021005,217,22,89
GHCND:USC00451496,CLEARWATER WA US,19021006,156,50,139
GHCND:USC00451496,CLEARWATER WA US,19021007,-9999,17,144
GHCND:USC00451496,CLEARWATER WA US,19021008,156,17,150
GHCND:USC00451496,CLEARWATER WA US,19021009,172,100,106
GHCND:USC00451496,CLEARWATER WA US,19021010,206,89,94
GHCND:USC00451496,CLEARWATER WA US,19021011,194,72,111
GHCND:USC00451496,CLEARWATER WA US,19021012,-9999,72,139
GHCND:USC00451496,CLEARWATER WA US,19021013,150,106,128
GHCND:USC00451496,CLEARWATER WA US,19021014,161,106,133
GHCND:USC00451496,CLEARWATER WA US,19021015,-9999,128,139
GHCND:USC00451496,CLEARWATER WA US,19021016,139,111,128
GHCND:USC00451496,CLEARWATER WA US,19021017,133,100,106
GHCND:USC00451496,CLEARWATER WA US,19021018,144,72,122
GHCND:USC00451496,CLEARWATER WA US,19021019,128,50,111
GHCND:USC00451496,CLEARWATER WA US,19021020,111,89,117
GHCND:USC00451496,CLEARWATER WA US,19021021,122,94,100
GHCND:USC00451496,CLEARWATER WA US,19021022,144,94,111
GHCND:USC00451496,CLEARWATER WA US,19021023,156,44,-9999
GHCND:USC00451496,CLEARWATER WA US,19021024,144,28,89
GHCND:USC00451496,CLEARWATER WA US,19021025,150,50,100
GHCND:USC00451496,CLEARWATER WA US,19021026,-9999,72,128
GHCND:USC00451496,CLEARWATER WA US,19021027,172,89,128
GHCND:USC00451496,CLEARWATER WA US,19021028,144,89,100
GHCND:USC00451496,CLEARWATER WA US,19021029,100,72,100
GHCND:USC00451496,CLEARWATER WA US,19021030,111,78,83
GHCND:USC00451496,CLEARWATER WA US,19021031,100,50,83
GHCND:USC00451496,CLEARWATER WA US,19021101,100,61,89
GHCND:USC00451496,CLEARWATER WA US,19021102,111,61,-9999
GHCND:USC00451496,CLEARWATER WA US,19021103,100,39,-9999
GHCND:USC00451496,CLEARWATER WA US,19021104,106,28,61
GHCND:USC00451496,CLEARWATER WA US,19021105,72,-6,33
GHCND:USC00451496,CLEARWATER WA US,19021106,89,22,83
GHCND:USC00451496,CLEARWATER WA US,19021107,117,61,111
GHCND:USC00451496,CLEARWATER WA US,19021108,128,72,106
GHCND:USC00451496,CLEARWATER WA US,19021109,111,72,94
GHCND:USC00451496,CLEARWATER WA US,19021110,-9999,100,100
GHCND:USC00451496,CLEARWATER WA US,19021111,100,72,78
GHCND:USC00451496,CLEARWATER WA US,19021112,89,44,72
GHCND:USC00451496,CLEARWATER WA US,19021113,100,61,83
GHCND:USC00451496,CLEARWATER WA US,19021114,100,22,94
GHCND:USC00451496,CLEARWATER WA US,19021115,106,83,106
GHCND:USC00451496,CLEARWATER WA US,19021116,122,67,78
GHCND:USC00451496,CLEARWATER WA US,19021117,106,67,72
GHCND:USC00451496,CLEARWATER WA US,19021118,72,22,56
GHCND:USC00451496,CLEARWATER WA US,19021119,72,39,39
GHCND:USC00451496,CLEARWATER WA US,19021120,89,28,67
GHCND:USC00451496,CLEARWATER WA US,19021121,83,50,78
GHCND:USC00451496,CLEARWATER WA US,19021122,72,33,61
GHCND:USC00451496,CLEARWATER WA US,19021123,61,33,56
GHCND:USC00451496,CLEARWATER WA US,19021124,83,28,56
GHCND:USC00451496,CLEARWATER WA US,19021125,83,44,78
GHCND:USC00451496,CLEARWATER WA US,19021126,83,44,72
GHCND:USC00451496,CLEARWATER WA US,19021127,72,17,44
GHCND:USC00451496,CLEARWATER WA US,19021128,56,28,39
GHCND:USC00451496,CLEARWATER WA US,19021129,56,-9999,56
GHCND:USC00451496,CLEARWATER WA US,19021130,111,56,100
GHCND:USC00451496,CLEARWATER WA US,19021201,106,39,78
GHCND:USC00451496,CLEARWATER WA US,19021202,50,6,211
GHCND:USC00451496,CLEARWATER WA US,19021203,-9999,28,44
GHCND:USC00451496,CLEARWATER WA US,19021204,67,-9999,33
GHCND:USC00451496,CLEARWATER WA US,19021205,39,0,11
GHCND:USC00451496,CLEARWATER WA US,19021206,17,-11,11
GHCND:USC00451496,CLEARWATER WA US,19021207,17,-11,11
GHCND:USC00451496,CLEARWATER WA US,19021208,100,11,89
GHCND:USC00451496,CLEARWATER WA US,19021209,94,11,33
GHCND:USC00451496,CLEARWATER WA US,19021210,39,28,17
GHCND:USC00451496,CLEARWATER WA US,19021211,67,6,33
GHCND:USC00451496,CLEARWATER WA US,19021212,-9999,17,50
GHCND:USC00451496,CLEARWATER WA US,19021213,50,-6,39
GHCND:USC00451496,CLEARWATER WA US,19021214,56,17,61
GHCND:USC00451496,CLEARWATER WA US,19021215,61,17,50
GHCND:USC00451496,CLEARWATER WA US,19021216,50,-6,17
GHCND:USC00451496,CLEARWATER WA US,19021217,28,17,6
GHCND:USC00451496,CLEARWATER WA US,19021218,11,-11,11
GHCND:USC00451496,CLEARWATER WA US,19021219,67,-9999,61
GHCND:USC00451496,CLEARWATER WA US,19021220,72,44,61
GHCND:USC00451496,CLEARWATER WA US,19021221,72,-9999,67
GHCND:USC00451496,CLEARWATER WA US,19021222,67,39,44
GHCND:USC00451496,CLEARWATER WA US,19021223,111,39,111
GHCND:USC00451496,CLEARWATER WA US,19021224,117,-9999,100
GHCND:USC00451496,CLEARWATER WA US,19021225,122,100,106
GHCND:USC00451496,CLEARWATER WA US,19021226,100,0,44
GHCND:USC00451496,CLEARWATER WA US,19021227,44,6,22
GHCND:USC00451496,CLEARWATER WA US,19021228,50,-11,44
GHCND:USC00451496,CLEARWATER WA US,19021229,72,67,72
GHCND:USC00451496,CLEARWATER WA US,19021230,100,-9999,67
GHCND:USC00451496,CLEARWATER WA US,19021231,67,33,50
GHCND:USC00451496,CLEARWATER WA US,19030101,50,6,44
GHCND:USC00451496,CLEARWATER WA US,19030102,106,44,100
GHCND:USC00451496,CLEARWATER WA US,19030103,106,94,100
GHCND:USC00451496,CLEARWATER WA US,19030104,111,89,106
GHCND:USC00451496,CLEARWATER WA US,19030105,111,61,78
GHCND:USC00451496,CLEARWATER WA US,19030106,83,17,56
GHCND:USC00451496,CLEARWATER WA US,19030107,128,17,78
GHCND:USC00451496,CLEARWATER WA US,19030108,94,72,89
GHCND:USC00451496,CLEARWATER WA US,19030109,106,61,94
GHCND:USC00451496,CLEARWATER WA US,19030110,94,28,56
GHCND:USC00451496,CLEARWATER WA US,19030111,56,0,33
GHCND:USC00451496,CLEARWATER WA US,19030112,144,17,56
GHCND:USC00451496,CLEARWATER WA US,19030113,83,6,44
GHCND:USC00451496,CLEARWATER WA US,19030114,72,0,-9999
GHCND:USC00451496,CLEARWATER WA US,19030115,56,17,50
GHCND:USC00451496,CLEARWATER WA US,19030116,56,0,39
GHCND:USC00451496,CLEARWATER WA US,19030117,89,39,67
GHCND:USC00451496,CLEARWATER WA US,19030118,89,50,56
GHCND:USC00451496,CLEARWATER WA US,19030119,67,44,61
GHCND:USC00451496,CLEARWATER WA US,19030120,106,50,100
GHCND:USC00451496,CLEARWATER WA US,19030121,100,72,83
GHCND:USC00451496,CLEARWATER WA US,19030122,83,44,61
GHCND:USC00451496,CLEARWATER WA US,19030123,78,50,67
GHCND:USC00451496,CLEARWATER WA US,19030124,89,39,61
GHCND:USC00451496,CLEARWATER WA US,19030125,61,6,22
GHCND:USC00451496,CLEARWATER WA US,19030126,39,-6,33
GHCND:USC00451496,CLEARWATER WA US,19030127,33,0,17
GHCND:USC00451496,CLEARWATER WA US,19030128,22,-6,17
GHCND:USC00451496,CLEARWATER WA US,19030129,44,0,22
GHCND:USC00451496,CLEARWATER WA US,19030130,28,0,11
GHCND:USC00451496,CLEARWATER WA US,19030131,33,-22,72
GHCND:USC00451496,CLEARWATER WA US,19030201,33,-22,72
GHCND:USC00451496,CLEARWATER WA US,19030202,72,-11,11
GHCND:USC00451496,CLEARWATER WA US,19030203,28,0,17
GHCND:USC00451496,CLEARWATER WA US,19030204,44,0,28
GHCND:USC00451496,CLEARWATER WA US,19030205,56,0,17
GHCND:USC00451496,CLEARWATER WA US,19030206,17,-6,6
GHCND:USC00451496,CLEARWATER WA US,19030207,50,6,39
GHCND:USC00451496,CLEARWATER WA US,19030208,67,17,22
GHCND:USC00451496,CLEARWATER WA US,19030209,83,6,67
GHCND:USC00451496,CLEARWATER WA US,19030210,72,6,28
GHCND:USC00451496,CLEARWATER WA US,19030211,44,-17,17
GHCND:USC00451496,CLEARWATER WA US,19030212,39,-22,17
GHCND:USC00451496,CLEARWATER WA US,19030213,44,-28,6
GHCND:USC00451496,CLEARWATER WA US,19030214,117,-33,17
GHCND:USC00451496,CLEARWATER WA US,19030215,72,-17,22
GHCND:USC00451496,CLEARWATER WA US,19030216,67,-28,33
GHCND:USC00451496,CLEARWATER WA US,19030217,83,-28,44
GHCND:USC00451496,CLEARWATER WA US,19030218,72,-28,33
GHCND:USC00451496,CLEARWATER WA US,19030219,67,-11,39
GHCND:USC00451496,CLEARWATER WA US,19030220,117,17,67
GHCND:USC00451496,CLEARWATER WA US,19030221,100,33,78
GHCND:USC00451496,CLEARWATER WA US,19030222,128,11,89
GHCND:USC00451496,CLEARWATER WA US,19030223,94,39,72
GHCND:USC00451496,CLEARWATER WA US,19030224,89,-6,67
GHCND:USC00451496,CLEARWATER WA US,19030225,83,50,72
GHCND:USC00451496,CLEARWATER WA US,19030226,111,17,78
GHCND:USC00451496,CLEARWATER WA US,19030227,128,6,72
GHCND:USC00451496,CLEARWATER WA US,19030301,117,0,83
GHCND:USC00451496,CLEARWATER WA US,19030302,106,-11,67
GHCND:USC00451496,CLEARWATER WA US,19030303,94,-28,22
GHCND:USC00451496,CLEARWATER WA US,19030304,89,-39,22
GHCND:USC00451496,CLEARWATER WA US,19030305,89,-39,39
GHCND:USC00451496,CLEARWATER WA US,19030306,61,22,50
GHCND:USC00451496,CLEARWATER WA US,19030307,50,0,33
GHCND:USC00451496,CLEARWATER WA US,19030308,56,-6,22
GHCND:USC00451496,CLEARWATER WA US,19030309,44,6,39
GHCND:USC00451496,CLEARWATER WA US,19030310,56,6,17
GHCND:USC00451496,CLEARWATER WA US,19030311,50,-11,11
GHCND:USC00451496,CLEARWATER WA US,19030312,56,-33,17
GHCND:USC00451496,CLEARWATER WA US,19030313,61,-39,33
GHCND:USC00451496,CLEARWATER WA US,19030314,61,-11,22
GHCND:USC00451496,CLEARWATER WA US,19030315,89,11,61
GHCND:USC00451496,CLEARWATER WA US,19030316,100,0,67
GHCND:USC00451496,CLEARWATER WA US,19030317,100,6,61
GHCND:USC00451496,CLEARWATER WA US,19030318,111,-22,-17
GHCND:USC00451496,CLEARWATER WA US,19030319,144,-22,33
GHCND:USC00451496,CLEARWATER WA US,19030320,139,-17,44
GHCND:USC00451496,CLEARWATER WA US,19030321,144,-11,33
GHCND:USC00451496,CLEARWATER WA US,19030322,183,-11,89
GHCND:USC00451496,CLEARWATER WA US,19030323,172,0,100
GHCND:USC00451496,CLEARWATER WA US,19030324,100,44,67
GHCND:USC00451496,CLEARWATER WA US,19030325,100,28,89
GHCND:USC00451496,CLEARWATER WA US,19030326,117,44,94
GHCND:USC00451496,CLEARWATER WA US,19030327,111,72,89
GHCND:USC00451496,CLEARWATER WA US,19030328,111,67,89
GHCND:USC00451496,CLEARWATER WA US,19030329,128,50,100
GHCND:USC00451496,CLEARWATER WA US,19030330,106,72,44
GHCND:USC00451496,CLEARWATER WA US,19030331,106,33,83
GHCND:USC00451496,CLEARWATER WA US,19030401,111,0,78
GHCND:USC00451496,CLEARWATER WA US,19030402,94,44,72
GHCND:USC00451496,CLEARWATER WA US,19030403,94,33,56
GHCND:USC00451496,CLEARWATER WA US,19030404,100,0,89
GHCND:USC00451496,CLEARWATER WA US,19030405,94,33,67
GHCND:USC00451496,CLEARWATER WA US,19030406,94,50,67
GHCND:USC00451496,CLEARWATER WA US,19030407,100,50,78
GHCND:USC00451496,CLEARWATER WA US,19030408,89,17,67
GHCND:USC00451496,CLEARWATER WA US,19030409,72,0,50
GHCND:USC00451496,CLEARWATER WA US,19030410,83,-11,50
GHCND:USC00451496,CLEARWATER WA US,19030411,89,-6,78
GHCND:USC00451496,CLEARWATER WA US,19030412,106,33,83
GHCND:USC00451496,CLEARWATER WA US,19030413,94,22,67
GHCND:USC00451496,CLEARWATER WA US,19030414,83,17,67
GHCND:USC00451496,CLEARWATER WA US,19030415,133,0,111
GHCND:USC00451496,CLEARWATER WA US,19030416,150,11,100
GHCND:USC00451496,CLEARWATER WA US,19030417,106,0,94
GHCND:USC00451496,CLEARWATER WA US,19030418,94,50,61
GHCND:USC00451496,CLEARWATER WA US,19030419,133,83,111
GHCND:USC00451496,CLEARWATER WA US,19030420,139,28,100
GHCND:USC00451496,CLEARWATER WA US,19030421,111,89,89
GHCND:USC00451496,CLEARWATER WA US,19030422,89,-9999,111
GHCND:USC00451496,CLEARWATER WA US,19030423,144,-9999,94
GHCND:USC00451496,CLEARWATER WA US,19030424,133,122,111
GHCND:USC00451496,CLEARWATER WA US,19030425,128,89,-9999
GHCND:USC00451496,CLEARWATER WA US,19030426,133,78,-9999
GHCND:USC00451496,CLEARWATER WA US,19030427,133,28,83
GHCND:USC00451496,CLEARWATER WA US,19030428,194,0,106
GHCND:USC00451496,CLEARWATER WA US,19030429,178,67,100
GHCND:USC00451496,CLEARWATER WA US,19030430,128,78,83
GHCND:USC00451496,CLEARWATER WA US,19030501,144,28,94
GHCND:USC00451496,CLEARWATER WA US,19030502,122,28,122
GHCND:USC00451496,CLEARWATER WA US,19030503,156,33,83
GHCND:USC00451496,CLEARWATER WA US,19030504,161,44,106
GHCND:USC00451496,CLEARWATER WA US,19030505,156,33,89
GHCND:USC00451496,CLEARWATER WA US,19030506,122,61,72
GHCND:USC00451496,CLEARWATER WA US,19030507,139,44,78
GHCND:USC00451496,CLEARWATER WA US,19030508,150,61,94
GHCND:USC00451496,CLEARWATER WA US,19030509,150,44,128
GHCND:USC00451496,CLEARWATER WA US,19030510,178,61,61
GHCND:USC00451496,CLEARWATER WA US,19030511,178,94,117
GHCND:USC00451496,CLEARWATER WA US,19030512,139,94,6
GHCND:USC00451496,CLEARWATER WA US,19030513,139,100,117
GHCND:USC00451496,CLEARWATER WA US,19030514,139,78,89
GHCND:USC00451496,CLEARWATER WA US,19030515,122,72,72
GHCND:USC00451496,CLEARWATER WA US,19030516,133,56,94
GHCND:USC00451496,CLEARWATER WA US,19030517,122,50,94
GHCND:USC00451496,CLEARWATER WA US,19030518,128,67,72
GHCND:USC00451496,CLEARWATER WA US,19030519,122,50,50
GHCND:USC00451496,CLEARWATER WA US,19030520,94,72,72
GHCND:USC00451496,CLEARWATER WA US,19030521,161,100,100
GHCND:USC00451496,CLEARWATER WA US,19030522,150,89,83
GHCND:USC00451496,CLEARWATER WA US,19030523,161,122,122
GHCND:USC00451496,CLEARWATER WA US,19030524,172,144,144
GHCND:USC00451496,CLEARWATER WA US,19030525,183,122,94
GHCND:USC00451496,CLEARWATER WA US,19030526,117,72,117
GHCND:USC00451496,CLEARWATER WA US,19030527,122,39,94
GHCND:USC00451496,CLEARWATER WA US,19030528,150,83,122
GHCND:USC00451496,CLEARWATER WA US,19030529,206,106,144
GHCND:USC00451496,CLEARWATER WA US,19030530,189,122,122
GHCND:USC00451496,CLEARWATER WA US,19030531,161,78,133
GHCND:USC00451496,CLEARWATER WA US,19030601,161,100,106
GHCND:USC00451496,CLEARWATER WA US,19030602,156,61,100
GHCND:USC00451496,CLEARWATER WA US,19030603,178,122,117
GHCND:USC00451496,CLEARWATER WA US,19030604,183,94,133
GHCND:USC00451496,CLEARWATER WA US,19030605,200,106,172
GHCND:USC00451496,CLEARWATER WA US,19030606,294,72,211
GHCND:USC00451496,CLEARWATER WA US,19030607,372,100,228
GHCND:USC00451496,CLEARWATER WA US,19030608,278,139,150
GHCND:USC00451496,CLEARWATER WA US,19030609,183,117,128
GHCND:USC00451496,CLEARWATER WA US,19030610,194,111,144
GHCND:USC00451496,CLEARWATER WA US,19030611,156,117,128
GHCND:USC00451496,CLEARWATER WA US,19030612,139,111,122
GHCND:USC00451496,CLEARWATER WA US,19030613,178,106,117
GHCND:USC00451496,CLEARWATER WA US,19030614,206,100,139
GHCND:USC00451496,CLEARWATER WA US,19030615,-9999,122,133
GHCND:USC00451496,CLEARWATER WA US,19030616,139,122,128
GHCND:USC00451496,CLEARWATER WA US,19030617,117,-9999,122
GHCND:USC00451496,CLEARWATER WA US,19030618,222,122,156
GHCND:USC00451496,CLEARWATER WA US,19030619,-9999,106,128
GHCND:USC00451496,CLEARWATER WA US,19030620,194,117,144
GHCND:USC00451496,CLEARWATER WA US,19030621,161,106,117
GHCND:USC00451496,CLEARWATER WA US,19030622,150,100,128
GHCND:USC00451496,CLEARWATER WA US,19030623,211,106,139
