STATION,STATION_NAME,DATE,TMAX,TMIN,TOBS
GHCND:USC00312719,ELIZABETH CITY NC US,19160526,311,167,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160527,294,167,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160528,344,189,311
GHCND:USC00312719,ELIZABETH CITY NC US,19160529,322,183,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160530,306,183,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160531,239,161,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160601,233,94,200
GHCND:USC00312719,ELIZABETH CITY NC US,19160602,256,78,211
GHCND:USC00312719,ELIZABETH CITY NC US,19160603,283,161,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160604,261,128,217
GHCND:USC00312719,ELIZABETH CITY NC US,19160605,300,106,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160606,278,144,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160607,278,172,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160608,261,156,194
GHCND:USC00312719,ELIZABETH CITY NC US,19160609,289,167,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160610,278,161,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160611,306,161,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160612,283,156,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160613,272,128,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160614,294,144,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160615,261,156,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160616,300,194,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160617,294,178,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160618,306,167,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160619,322,167,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160620,294,194,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160621,333,200,306
GHCND:USC00312719,ELIZABETH CITY NC US,19160622,306,150,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160623,289,122,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160624,317,150,283
GHCND:USC00312719,ELIZABETH CITY NC US,19160625,289,200,217
GHCND:USC00312719,ELIZABETH CITY NC US,19160626,294,167,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160627,300,189,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160628,333,194,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160629,317,206,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160630,267,211,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160701,294,189,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160702,317,167,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160703,322,222,289
GHCND:USC00312719,ELIZABETH CITY NC US,19160704,289,194,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160705,289,161,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160706,272,133,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160707,289,161,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160708,311,139,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160709,294,194,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160710,306,228,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160711,339,222,289
GHCND:USC00312719,ELIZABETH CITY NC US,19160712,333,206,300
GHCND:USC00312719,ELIZABETH CITY NC US,19160713,328,217,283
GHCND:USC00312719,ELIZABETH CITY NC US,19160714,322,233,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160715,317,228,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160716,317,200,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160717,328,200,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160718,317,172,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160719,283,228,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160720,306,217,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160721,283,206,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160722,294,217,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160723,294,211,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160724,283,206,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160725,283,222,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160726,300,228,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160727,322,200,300
GHCND:USC00312719,ELIZABETH CITY NC US,19160728,317,217,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160729,267,200,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160730,294,183,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160731,283,178,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160801,283,178,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160802,261,189,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160803,311,167,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160804,328,206,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160805,322,211,278
GHCND:USC00312719,ELIZABETH CITY NC US,19160806,333,222,283
GHCND:USC00312719,ELIZABETH CITY NC US,19160807,328,244,311
GHCND:USC00312719,ELIZABETH CITY NC US,19160808,339,222,311
GHCND:USC00312719,ELIZABETH CITY NC US,19160809,333,211,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160810,322,200,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160811,289,206,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160812,344,222,328
GHCND:USC00312719,ELIZABETH CITY NC US,19160813,328,206,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160814,283,133,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160815,283,150,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160816,339,206,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160817,289,189,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160818,283,172,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160819,278,161,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160820,283,161,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160821,328,144,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160822,333,183,289
GHCND:USC00312719,ELIZABETH CITY NC US,19160823,339,206,300
GHCND:USC00312719,ELIZABETH CITY NC US,19160824,300,194,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160825,300,183,272
GHCND:USC00312719,ELIZABETH CITY NC US,19160826,300,206,267
GHCND:USC00312719,ELIZABETH CITY NC US,19160827,339,183,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160828,306,217,233
GHCND:USC00312719,ELIZABETH CITY NC US,19160829,233,183,211
GHCND:USC00312719,ELIZABETH CITY NC US,19160830,256,189,233
GHCND:USC00312719,ELIZABETH CITY NC US,19160831,283,139,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160901,300,128,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160902,322,139,261
GHCND:USC00312719,ELIZABETH CITY NC US,19160903,300,128,150
GHCND:USC00312719,ELIZABETH CITY NC US,19160904,272,150,239
GHCND:USC00312719,ELIZABETH CITY NC US,19160905,272,178,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160906,300,206,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160907,333,211,294
GHCND:USC00312719,ELIZABETH CITY NC US,19160908,333,217,283
GHCND:USC00312719,ELIZABETH CITY NC US,19160909,283,189,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160910,256,133,206
GHCND:USC00312719,ELIZABETH CITY NC US,19160911,233,161,200
GHCND:USC00312719,ELIZABETH CITY NC US,19160912,261,156,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160913,289,200,250
GHCND:USC00312719,ELIZABETH CITY NC US,19160914,300,194,256
GHCND:USC00312719,ELIZABETH CITY NC US,19160915,289,217,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160916,233,150,189
GHCND:USC00312719,ELIZABETH CITY NC US,19160917,250,89,206
GHCND:USC00312719,ELIZABETH CITY NC US,19160918,261,94,200
GHCND:USC00312719,ELIZABETH CITY NC US,19160919,206,100,150
GHCND:USC00312719,ELIZABETH CITY NC US,19160920,228,61,178
GHCND:USC00312719,ELIZABETH CITY NC US,19160921,256,111,206
GHCND:USC00312719,ELIZABETH CITY NC US,19160922,272,100,222
GHCND:USC00312719,ELIZABETH CITY NC US,19160923,289,128,244
GHCND:USC00312719,ELIZABETH CITY NC US,19160924,250,111,189
GHCND:USC00312719,ELIZABETH CITY NC US,19160925,250,100,183
GHCND:USC00312719,ELIZABETH CITY NC US,19160926,256,78,206
GHCND:USC00312719,ELIZABETH CITY NC US,19160927,233,111,228
GHCND:USC00312719,ELIZABETH CITY NC US,19160928,261,150,156
GHCND:USC00312719,ELIZABETH CITY NC US,19160929,250,144,144
GHCND:USC00312719,ELIZABETH CITY NC US,19160930,156,78,144
GHCND:USC00312719,ELIZABETH CITY NC US,19161001,144,78,144
GHCND:USC00312719,ELIZABETH CITY NC US,19161002,172,94,172
GHCND:USC00312719,ELIZABETH CITY NC US,19161003,189,150,189
GHCND:USC00312719,ELIZABETH CITY NC US,19161004,217,172,217
GHCND:USC00312719,ELIZABETH CITY NC US,19161005,256,172,239
GHCND:USC00312719,ELIZABETH CITY NC US,19161006,267,178,217
GHCND:USC00312719,ELIZABETH CITY NC US,19161007,256,144,239
GHCND:USC00312719,ELIZABETH CITY NC US,19161008,261,150,250
GHCND:USC00312719,ELIZABETH CITY NC US,19161009,267,250,267
GHCND:USC00312719,ELIZABETH CITY NC US,19161010,267,72,111
GHCND:USC00312719,ELIZABETH CITY NC US,19161011,256,67,117
GHCND:USC00312719,ELIZABETH CITY NC US,19161012,222,11,172
GHCND:USC00312719,ELIZABETH CITY NC US,19161013,256,50,222
GHCND:USC00312719,ELIZABETH CITY NC US,19161014,222,106,128
GHCND:USC00312719,ELIZABETH CITY NC US,19161015,183,11,183
GHCND:USC00312719,ELIZABETH CITY NC US,19161016,250,133,250
GHCND:USC00312719,ELIZABETH CITY NC US,19161017,250,172,217
GHCND:USC00312719,ELIZABETH CITY NC US,19161018,217,139,167
GHCND:USC00312719,ELIZABETH CITY NC US,19161019,228,139,222
GHCND:USC00312719,ELIZABETH CITY NC US,19161020,261,200,239
GHCND:USC00312719,ELIZABETH CITY NC US,19161021,239,139,161
GHCND:USC00312719,ELIZABETH CITY NC US,19161022,167,78,128
GHCND:USC00312719,ELIZABETH CITY NC US,19161023,150,83,150
GHCND:USC00312719,ELIZABETH CITY NC US,19161024,156,106,156
GHCND:USC00312719,ELIZABETH CITY NC US,19161025,183,67,183
GHCND:USC00312719,ELIZABETH CITY NC US,19161026,200,128,144
GHCND:USC00312719,ELIZABETH CITY NC US,19161027,200,56,161
GHCND:USC00312719,ELIZABETH CITY NC US,19161028,183,22,178
GHCND:USC00312719,ELIZABETH CITY NC US,19161029,189,61,189
GHCND:USC00312719,ELIZABETH CITY NC US,19161030,206,117,183
GHCND:USC00312719,ELIZABETH CITY NC US,19161031,228,117,183
GHCND:USC00312719,ELIZABETH CITY NC US,19161101,200,89,156
GHCND:USC00312719,ELIZABETH CITY NC US,19161102,183,11,183
GHCND:USC00312719,ELIZABETH CITY NC US,19161103,189,22,167
GHCND:USC00312719,ELIZABETH CITY NC US,19161104,194,-17,172
GHCND:USC00312719,ELIZABETH CITY NC US,19161105,211,72,189
GHCND:USC00312719,ELIZABETH CITY NC US,19161106,189,72,133
GHCND:USC00312719,ELIZABETH CITY NC US,19161107,183,44,139
GHCND:USC00312719,ELIZABETH CITY NC US,19161108,217,11,217
GHCND:USC00312719,ELIZABETH CITY NC US,19161109,250,78,222
GHCND:USC00312719,ELIZABETH CITY NC US,19161110,222,128,144
GHCND:USC00312719,ELIZABETH CITY NC US,19161111,178,72,178
GHCND:USC00312719,ELIZABETH CITY NC US,19161112,239,56,206
GHCND:USC00312719,ELIZABETH CITY NC US,19161113,233,128,233
GHCND:USC00312719,ELIZABETH CITY NC US,19161114,278,144,244
GHCND:USC00312719,ELIZABETH CITY NC US,19161115,244,39,50
GHCND:USC00312719,ELIZABETH CITY NC US,19161116,56,-44,44
GHCND:USC00312719,ELIZABETH CITY NC US,19161117,122,-72,111
GHCND:USC00312719,ELIZABETH CITY NC US,19161118,128,-33,139
GHCND:USC00312719,ELIZABETH CITY NC US,19161119,139,-39,89
GHCND:USC00312719,ELIZABETH CITY NC US,19161120,194,-22,194
GHCND:USC00312719,ELIZABETH CITY NC US,19161121,194,0,100
GHCND:USC00312719,ELIZABETH CITY NC US,19161122,144,-28,122
GHCND:USC00312719,ELIZABETH CITY NC US,19161123,178,78,178
GHCND:USC00312719,ELIZABETH CITY NC US,19161124,178,72,139
GHCND:USC00312719,ELIZABETH CITY NC US,19161125,150,-39,56
GHCND:USC00312719,ELIZABETH CITY NC US,19161126,83,-67,83
GHCND:USC00312719,ELIZABETH CITY NC US,19161127,139,-61,128
GHCND:USC00312719,ELIZABETH CITY NC US,19161128,133,-22,133
GHCND:USC00312719,ELIZABETH CITY NC US,19161129,161,56,161
GHCND:USC00312719,ELIZABETH CITY NC US,19161130,167,106,133
GHCND:USC00312719,ELIZABETH CITY NC US,19161201,111,0,111
GHCND:USC00312719,ELIZABETH CITY NC US,19161202,167,-11,161
GHCND:USC00312719,ELIZABETH CITY NC US,19161203,167,-33,128
GHCND:USC00312719,ELIZABETH CITY NC US,19161204,189,17,189
GHCND:USC00312719,ELIZABETH CITY NC US,19161205,211,100,189
GHCND:USC00312719,ELIZABETH CITY NC US,19161206,189,67,133
GHCND:USC00312719,ELIZABETH CITY NC US,19161207,189,-39,178
GHCND:USC00312719,ELIZABETH CITY NC US,19161208,211,0,211
GHCND:USC00312719,ELIZABETH CITY NC US,19161209,217,61,61
GHCND:USC00312719,ELIZABETH CITY NC US,19161210,133,-50,61
GHCND:USC00312719,ELIZABETH CITY NC US,19161211,94,-56,94
GHCND:USC00312719,ELIZABETH CITY NC US,19161212,94,39,72
GHCND:USC00312719,ELIZABETH CITY NC US,19161213,78,-50,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161214,78,-67,33
GHCND:USC00312719,ELIZABETH CITY NC US,19161215,33,-17,-17
GHCND:USC00312719,ELIZABETH CITY NC US,19161216,33,-67,-17
GHCND:USC00312719,ELIZABETH CITY NC US,19161217,100,-61,44
GHCND:USC00312719,ELIZABETH CITY NC US,19161218,100,-61,44
GHCND:USC00312719,ELIZABETH CITY NC US,19161219,44,-56,-56
GHCND:USC00312719,ELIZABETH CITY NC US,19161220,56,-83,56
GHCND:USC00312719,ELIZABETH CITY NC US,19161221,94,22,94
GHCND:USC00312719,ELIZABETH CITY NC US,19161222,94,50,94
GHCND:USC00312719,ELIZABETH CITY NC US,19161223,94,-44,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161224,78,-22,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161225,78,-22,72
GHCND:USC00312719,ELIZABETH CITY NC US,19161226,83,-33,83
GHCND:USC00312719,ELIZABETH CITY NC US,19161227,172,-17,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161228,172,56,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161229,78,0,78
GHCND:USC00312719,ELIZABETH CITY NC US,19161230,78,-39,39
GHCND:USC00312719,ELIZABETH CITY NC US,19161231,39,-61,17
GHCND:USC00312719,ELIZABETH CITY NC US,19170101,56,-78,56
GHCND:USC00312719,ELIZABETH CITY NC US,19170102,106,-17,106
GHCND:USC00312719,ELIZABETH CITY NC US,19170103,144,0,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170104,117,67,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170105,211,72,211
GHCND:USC00312719,ELIZABETH CITY NC US,19170106,211,50,122
GHCND:USC00312719,ELIZABETH CITY NC US,19170107,150,-17,150
GHCND:USC00312719,ELIZABETH CITY NC US,19170108,150,28,117
GHCND:USC00312719,ELIZABETH CITY NC US,19170109,183,33,183
GHCND:USC00312719,ELIZABETH CITY NC US,19170110,183,17,156
GHCND:USC00312719,ELIZABETH CITY NC US,19170111,156,0,44
GHCND:USC00312719,ELIZABETH CITY NC US,19170112,44,-111,44
GHCND:USC00312719,ELIZABETH CITY NC US,19170113,94,-72,94
GHCND:USC00312719,ELIZABETH CITY NC US,19170114,100,61,100
GHCND:USC00312719,ELIZABETH CITY NC US,19170115,100,-33,-11
GHCND:USC00312719,ELIZABETH CITY NC US,19170116,0,-28,0
GHCND:USC00312719,ELIZABETH CITY NC US,19170117,56,-61,56
GHCND:USC00312719,ELIZABETH CITY NC US,19170118,111,11,111
GHCND:USC00312719,ELIZABETH CITY NC US,19170119,111,-6,106
GHCND:USC00312719,ELIZABETH CITY NC US,19170120,106,-28,83
GHCND:USC00312719,ELIZABETH CITY NC US,19170121,83,-6,78
GHCND:USC00312719,ELIZABETH CITY NC US,19170122,172,50,172
GHCND:USC00312719,ELIZABETH CITY NC US,19170123,172,0,44
GHCND:USC00312719,ELIZABETH CITY NC US,19170124,56,6,56
GHCND:USC00312719,ELIZABETH CITY NC US,19170125,72,22,39
GHCND:USC00312719,ELIZABETH CITY NC US,19170126,89,-33,89
GHCND:USC00312719,ELIZABETH CITY NC US,19170127,111,-50,111
GHCND:USC00312719,ELIZABETH CITY NC US,19170128,122,33,122
GHCND:USC00312719,ELIZABETH CITY NC US,19170129,128,11,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170130,156,44,156
GHCND:USC00312719,ELIZABETH CITY NC US,19170131,217,11,217
GHCND:USC00312719,ELIZABETH CITY NC US,19170201,217,128,183
GHCND:USC00312719,ELIZABETH CITY NC US,19170202,183,-56,-28
GHCND:USC00312719,ELIZABETH CITY NC US,19170203,-28,-139,-28
GHCND:USC00312719,ELIZABETH CITY NC US,19170204,78,-67,78
GHCND:USC00312719,ELIZABETH CITY NC US,19170205,78,-144,-56
GHCND:USC00312719,ELIZABETH CITY NC US,19170206,50,-133,50
GHCND:USC00312719,ELIZABETH CITY NC US,19170207,117,50,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170208,133,11,133
GHCND:USC00312719,ELIZABETH CITY NC US,19170209,133,-28,0
GHCND:USC00312719,ELIZABETH CITY NC US,19170210,28,-94,28
GHCND:USC00312719,ELIZABETH CITY NC US,19170211,83,-50,83
GHCND:USC00312719,ELIZABETH CITY NC US,19170212,83,-94,-17
GHCND:USC00312719,ELIZABETH CITY NC US,19170213,6,-128,6
GHCND:USC00312719,ELIZABETH CITY NC US,19170214,78,-56,78
GHCND:USC00312719,ELIZABETH CITY NC US,19170215,89,-6,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170216,122,-11,122
GHCND:USC00312719,ELIZABETH CITY NC US,19170217,144,-22,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170218,144,61,117
GHCND:USC00312719,ELIZABETH CITY NC US,19170219,117,56,89
GHCND:USC00312719,ELIZABETH CITY NC US,19170220,156,56,156
GHCND:USC00312719,ELIZABETH CITY NC US,19170221,156,11,89
GHCND:USC00312719,ELIZABETH CITY NC US,19170222,139,28,139
GHCND:USC00312719,ELIZABETH CITY NC US,19170223,167,-33,167
GHCND:USC00312719,ELIZABETH CITY NC US,19170224,167,111,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170225,128,17,100
GHCND:USC00312719,ELIZABETH CITY NC US,19170226,222,33,222
GHCND:USC00312719,ELIZABETH CITY NC US,19170227,256,150,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170228,256,44,67
GHCND:USC00312719,ELIZABETH CITY NC US,19170301,56,28,56
GHCND:USC00312719,ELIZABETH CITY NC US,19170302,67,17,67
GHCND:USC00312719,ELIZABETH CITY NC US,19170303,83,22,83
GHCND:USC00312719,ELIZABETH CITY NC US,19170304,83,28,67
GHCND:USC00312719,ELIZABETH CITY NC US,19170305,83,33,83
GHCND:USC00312719,ELIZABETH CITY NC US,19170306,94,-39,67
GHCND:USC00312719,ELIZABETH CITY NC US,19170307,122,-56,122
GHCND:USC00312719,ELIZABETH CITY NC US,19170308,183,67,183
GHCND:USC00312719,ELIZABETH CITY NC US,19170309,183,6,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170310,150,-22,139
GHCND:USC00312719,ELIZABETH CITY NC US,19170311,233,50,233
GHCND:USC00312719,ELIZABETH CITY NC US,19170312,233,128,194
GHCND:USC00312719,ELIZABETH CITY NC US,19170313,194,22,44
GHCND:USC00312719,ELIZABETH CITY NC US,19170314,89,11,89
GHCND:USC00312719,ELIZABETH CITY NC US,19170315,172,33,172
GHCND:USC00312719,ELIZABETH CITY NC US,19170316,172,17,72
GHCND:USC00312719,ELIZABETH CITY NC US,19170317,183,17,183
GHCND:USC00312719,ELIZABETH CITY NC US,19170318,183,17,94
GHCND:USC00312719,ELIZABETH CITY NC US,19170319,94,-28,94
GHCND:USC00312719,ELIZABETH CITY NC US,19170320,183,-17,183
GHCND:USC00312719,ELIZABETH CITY NC US,19170321,183,61,133
GHCND:USC00312719,ELIZABETH CITY NC US,19170322,139,22,139
GHCND:USC00312719,ELIZABETH CITY NC US,19170323,172,11,172
GHCND:USC00312719,ELIZABETH CITY NC US,19170324,172,61,78
GHCND:USC00312719,ELIZABETH CITY NC US,19170325,128,6,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170326,167,33,167
GHCND:USC00312719,ELIZABETH CITY NC US,19170327,211,117,211
GHCND:USC00312719,ELIZABETH CITY NC US,19170328,211,28,139
GHCND:USC00312719,ELIZABETH CITY NC US,19170329,189,44,189
GHCND:USC00312719,ELIZABETH CITY NC US,19170330,189,11,167
GHCND:USC00312719,ELIZABETH CITY NC US,19170331,239,44,239
GHCND:USC00312719,ELIZABETH CITY NC US,19170401,267,122,233
GHCND:USC00312719,ELIZABETH CITY NC US,19170402,256,128,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170403,256,89,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170404,144,-11,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170405,156,50,189
GHCND:USC00312719,ELIZABETH CITY NC US,19170406,189,72,128
GHCND:USC00312719,ELIZABETH CITY NC US,19170407,172,33,172
GHCND:USC00312719,ELIZABETH CITY NC US,19170408,172,11,94
GHCND:USC00312719,ELIZABETH CITY NC US,19170409,100,11,100
GHCND:USC00312719,ELIZABETH CITY NC US,19170410,144,-11,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170411,200,-6,200
GHCND:USC00312719,ELIZABETH CITY NC US,19170412,267,94,267
GHCND:USC00312719,ELIZABETH CITY NC US,19170413,267,44,67
GHCND:USC00312719,ELIZABETH CITY NC US,19170414,117,-17,117
GHCND:USC00312719,ELIZABETH CITY NC US,19170415,117,-17,117
GHCND:USC00312719,ELIZABETH CITY NC US,19170416,133,22,133
GHCND:USC00312719,ELIZABETH CITY NC US,19170417,144,50,144
GHCND:USC00312719,ELIZABETH CITY NC US,19170418,256,89,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170419,256,100,233
GHCND:USC00312719,ELIZABETH CITY NC US,19170420,233,111,200
GHCND:USC00312719,ELIZABETH CITY NC US,19170421,256,89,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170422,256,144,178
GHCND:USC00312719,ELIZABETH CITY NC US,19170423,256,89,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170424,256,61,156
GHCND:USC00312719,ELIZABETH CITY NC US,19170425,156,78,133
GHCND:USC00312719,ELIZABETH CITY NC US,19170426,206,89,206
GHCND:USC00312719,ELIZABETH CITY NC US,19170427,206,111,150
GHCND:USC00312719,ELIZABETH CITY NC US,19170428,150,94,117
GHCND:USC00312719,ELIZABETH CITY NC US,19170429,139,67,139
GHCND:USC00312719,ELIZABETH CITY NC US,19170430,172,78,172
GHCND:USC00312719,ELIZABETH CITY NC US,19170501,256,128,256
GHCND:USC00312719,ELIZABETH CITY NC US,19170502,256,56,206
